ID_mosta,Trieda_PK,Číslo_PK,Názov_mosta,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Počiatočný_uzol,Koncový_uzol,úsek_ID,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,n_2024
M15,cesta I. triedy,77,77_043 Most cez potok Kurovec pred obcou Tarnov,43,49.323934485,21.148352254,335.088499,trámová,prefabrikovaný predpätý betón,24.0,48.0,120.0,podľa tabuliek,Vodný tok,1961,Nezistený,1,13.6,Nezistený,9.5,8.5,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2742A06400,2742A00501,320660,Prešov,4,4,4,4,4,4,4,4,4,5,5,5,5
M341,cesta I. triedy,77,77_044 Most cez potok Sveržovka v obci Tarnov,44,49.32011998,21.164128455,324.77825,dosková,monolitický železobetón,33.0,82.0,203.0,odhadom,Vodný tok,1952,Nezistený,2,38.85,Nezistený,9.5,9.5,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2742A07700,2742A07800,320673,Prešov,3,4,4,4,4,4,5,5,5,5,5,5,5
M705,cesta I. triedy,77,77_045 Most cez potok Rakovec v obci Rokytov,45,49.317297128,21.189513094,314.064499,trámová,prefabrikovaný železobetón,42.0,103.0,420.0,podľa tabuliek,Vodný tok,1978,Nezistený,1,5.01,Nezistený,11.84,8.5,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2742A08200,2742A08300,320678,Prešov,3,3,3,3,3,3,4,4,4,4,4,4,4
M5904,cesta I. triedy,77,77_046 Most cez Zlacký potok za obcou Rokytov,46,49.311745761,21.20141936,308.293749,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,1961,Nezistený,1,16.6,Nezistený,11.5,11.5,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2742A00700,2742A09200,5610,Prešov,2,4,4,4,4,4,3,3,3,3,3,4,4
M3688,cesta I. triedy,77,77_047 Most cez miestny potok v obci Mokroluh,47,49.308658775,21.213037766,309.9425,rámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1946,Nezistený,1,2.5,Nezistený,17,13,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2742A09400,2742A09500,320690,Prešov,1,1,1,1,1,1,1,2,2,2,2,3,3
M5907,miestna neurčená,MK,77_048 Most cez Mnichovský potok pred mestom Bardejov,48,49.3015,21.24193,291.24,dosková,monolitický železobetón,24.0,53.0,379.0,odhadom,Vodný tok,1948,Nezistený,1,4,Nezistený,9.1,8.5,Nezistený,Nezistený,BJ,BJ,Bardejov,2742A09800,2742A34100,320694,Prešov,3,3,3,3,3,3,3,3,3,3,3,3,3
M4087,miestna neurčená,MK,77-049 Most cez rieku Topľa v meste Bardejov,49,49.29704,21.25675,276.66,dosková,monolitický železobetón,22.0,56.0,136.0,odhadom,Vodný tok,1951,Nezistený,3,69.45,Nezistený,10.5,8.1,Nezistený,Nezistený,BJ,BJ,Bardejov,2742A10100,2742A33900,320697,Prešov,5,5,5,5,5,5,5,5,5,5,0,5,5
M636,cesta I. triedy,77,77_050A Most cez rieku Topľa v meste Bardejov,050A,49.3000823,21.281458457,267.545499,trámová,prefabrikovaný predpätý betón,35.0,101.0,327.0,podľa tabuliek,Vodný tok,1990,Nezistený,3,75.18,Nezistený,12,12,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2742A08905,2742A08808,622083,Prešov,3,3,4,4,4,4,4,4,4,4,4,4,5
M2909,cesta I. triedy,77,Most cez rieku Topľa v meste Bardejov - pravý,50,49.300101625,21.2817061,267.027749,trámová,prefabrikovaný predpätý betón,35.0,101.0,327.0,podľa tabuliek,Vodný tok,1990,Nezistený,3,75.18,Nezistený,12,12,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2742A08807,2742A08902,1052036,Prešov,3,4,4,4,4,4,4,4,4,4,4,4,5
M3437,cesta I. triedy,77,77_051 Most cez bezmenný potok v meste Bardejov,51,49.302795848,21.285462908,266.278839111328,rámová,prefabrikovaný železobetón,50.0,89.0,420.0,podľa tabuliek,"Vodný tok,  Vodný tok",1990,Nezistený,1,2.5,Nezistený,22,22,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2742A09001,2742A09008,320686,Prešov,3,3,3,3,3,3,3,3,3,3,3,3,3
M1083,cesta I. triedy,77,77_052 Most cez Kúpeľský potok v meste Bardejov,52,49.320499627,21.292747509,276.339999,rámová,prefabrikovaný železobetón,50.0,89.0,420.0,podľa tabuliek,Vodný tok,1984,Nezistený,1,2.53,Nezistený,12.69,12.45,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2742A33100,2742A33200,1052074,Prešov,3,3,3,4,4,4,4,4,5,5,5,5,5
M4076,cesta I. triedy,77,77_053 Most cez zrážkový potok pred obcou Zborov,53,49.348746625,21.288194579,294.8625,dosková,monolitický železobetón,26.0,71.0,215.0,podľa tabuliek,Vodný tok,1961,Nezistený,1,3.05,Nezistený,9.5,8.5,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2742A22900,2742A37000,322205,Prešov,4,4,4,4,4,4,4,4,4,4,4,5,5
M6428,cesta I. triedy,77,77_054 Most cez potok Koldorina pred obcou Zborov,54,49.357069178,21.293404921,317.8585,klenbová,monolitický prostý betón,21.0,53.0,131.0,odhadom,Vodný tok,1959,Nezistený,1,4.85,Nezistený,8,6.2,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2742A37000,2742A37100,1333548,Prešov,4,4,4,4,4,4,4,4,4,4,4,4,4
M3922,cesta I. triedy,77,77_055 Most cez potok Rosucká voda v obci Zborov,55,49.36259148,21.306318473,320.929,trámová,prefabrikovaný predpätý betón,25.0,62.0,152.0,odhadom,Vodný tok,1951,Nezistený,1,14.95,Nezistený,7.1,6.1,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2724A06700,2724A06800,322207,Prešov,4,4,4,4,4,4,4,4,5,5,5,5,5
M192,cesta I. triedy,77,77_056 Most cez potok Kamenec v obci Zborov,56,49.367038471,21.309603461,322.626,dosková,monolitický železobetón,34.0,65.0,208.0,odhadom,Vodný tok,1955,Nezistený,2,25.7,Nezistený,14,9.8,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2724A00100,2724A06100,6031,Prešov,3,3,3,3,3,3,3,3,5,5,5,5,5
M51,cesta I. triedy,77,77_057 Most cez miestny potok v obci Zborov,57,49.369057479,21.31351481,328.535749,dosková,monolitický železobetón,25.0,84.0,278.0,podľa tabuliek,Vodný tok,1962,Nezistený,1,4.7,Nezistený,9,8,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2724A06200,2724A07300,320990,Prešov,3,3,3,3,4,4,4,4,4,4,4,6,6
M6267,cesta I. triedy,77,77_058 Most cez potok za obcou Smilno,58,49.376409757,21.332091308,382.5565,klenbová,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1961,"STN EN 1991-2, ZM1",1,3,3,9.5,9.5,55.2,17.25,STAT,SSC - IVSC KE,Bardejov,2724A07300,2813A00800,1333550,Prešov,6,6,6,6,3,3,3,3,2,2,2,2,2
M1295,cesta I. triedy,77,77_059 Most cez potok Drožník za obcou Smilno,59,49.37967084,21.339005671,382.028,klenbová,monolitický železobetón,30.0,75.0,184.0,odhadom,Vodný tok,1961,Nezistený,1,3.34,25.9,9.7,9.7,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2724A07300,2813A00800,1333550,Prešov,4,4,4,4,5,2,2,2,2,2,2,2,2
M7049,cesta I. triedy,77,77_060 Most cez potok Olšina pred obcou Smilno,60,49.391500427,21.368593944,394.2875,dosková,monolitický železobetón,27.0,67.0,225.0,statický výpočet,Vodný tok,1954,Nezistený,1,2.65,4.55,7.9,7.9,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2813A09300,2813A00700,1333551,Prešov,3,3,3,3,3,3,3,3,2,2,2,2,2
M6213,cesta I. triedy,77,77_061 Most cez potok Gľuzov pred odbočkou do obce Jedlinka,61,49.39393855,21.377906489,381.089999,dosková,monolitický železobetón,26.0,43.0,378.0,podľa tabuliek,Vodný tok,1954,Nezistený,1,2.3,Nezistený,9,9,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2813A00700,2813A00600,6036,Prešov,3,3,3,3,4,4,4,4,2,2,2,2,2
M7631,cesta I. triedy,77,77_062 Most cez potok Sova pred odbočkou do obce Jedlinka,62,49.395807154,21.385221191,375.069,dosková,monolitický železobetón,26.0,43.0,378.0,podľa tabuliek,Vodný tok,1954,Nezistený,1,2.55,Nezistený,9.5,9.5,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2813A00600,2813A08300,6037,Prešov,3,3,3,3,3,3,3,3,2,2,2,2,2
M1047,cesta I. triedy,77,77_063 Most cez potok Hirky za obcou Nižná Polianka,63,49.39936713,21.39323832,375.8445,dosková,monolitický železobetón,26.0,43.0,378.0,podľa tabuliek,Vodný tok,1954,Nezistený,1,2.4,Nezistený,9.05,7.35,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2813A08300,2813A08400,320992,Prešov,3,3,3,3,3,3,3,2,2,2,2,2,2
M5554,cesta I. triedy,77,77_064 Most cez rieku Ondava v obci Nižná Polianka,64,49.403613674,21.398704445,378.659249,trámová,prefabrikovaný predpätý betón,24.0,60.0,124.0,podľa tabuliek,Vodný tok,1959,Nezistený,1,13.1,Nezistený,10.3,9.3,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2813A08400,2813A00502,320993,Prešov,4,5,5,5,5,5,2,2,2,2,2,2,2
M6249,cesta I. triedy,77,77_065 Most cez miestny potok v obci Hutka,65,49.398941288,21.427775119,393.1045,dosková,monolitický železobetón,26.0,40.0,350.0,podľa tabuliek,Vodný tok,1946,Nezistený,1,3.2,Nezistený,9,8.5,Nezistený,Nezistený,STAT,SSC - IVSC KE,Bardejov,2813A00400,2813B00100,6032,Prešov,3,3,3,3,3,3,3,3,2,2,2,2,2
M3477,cesta I. triedy,77,77_066 Most cez potok Beskyt v obci Vyšný Mirošov,66,49.389089261,21.442469915,354.195,dosková,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1958,Nezistený,1,5.8,Nezistený,9.25,7.5,Nezistený,Nezistený,STAT,SSC - IVSC KE,Svidník,2813A02800,2813A02900,236092,Prešov,2,2,2,2,2,2,2,2,2,2,2,2,2
M2393,cesta I. triedy,77,"77_067 Most cez potok zo Sivej studne, Vyšný Mirošov",67,49.38320249,21.452569132,332.986499,klenbová,monolitický železobetón,32.0,80.0,196.0,podľa tabuliek,Vodný tok,1960,Nezistený,1,3.55,Nezistený,9.5,9.5,Nezistený,Nezistený,STAT,SSC - IVSC KE,Svidník,2813A03100,2813A03200,236095,Prešov,3,3,3,3,3,3,3,3,3,3,3,3,3
M3933,cesta I. triedy,77,77_068 Most cez potok z Č. Lúky pred obcou Vyšný Mirošov,68,49.37843,21.45978,318.27,dosková,prefabrikovaný železobetón,46.0,172.0,300.0,porovnávací výpočet,Vodný tok,1959,Nezistený,1,5.11,Nezistený,20.07,9.5,Nezistený,114.3,STAT,SSC - IVSC KE,Svidník,2813A03200,2813A00300,236096,Prešov,6,6,6,6,6,6,6,2,2,2,2,2,2
M3519,cesta I. triedy,77,"77_070 Most cez potok Kamienec, k.ú. Nižný Mirošov",70,49.367869098,21.469634656,298.4605,klenbová,monolitický prostý betón,32.0,80.0,196.0,podľa tabuliek,Vodný tok,1954,Nezistený,1,3.55,Nezistený,8,8,Nezistený,Nezistený,STAT,SSC - IVSC KE,Svidník,2813A00300,2813A03800,5737,Prešov,4,4,4,4,4,4,4,2,2,2,2,2,2
M792,cesta I. triedy,77,77_071 most cez Roztocký potok za obcou Vyšný Orlík,71,49.350516713,21.490775435,274.220499,dosková,monolitický železobetón,11.0,44.0,232.0,odhadom,Vodný tok,1957,Nezistený,1,8.95,Nezistený,8.6,7,Nezistený,Nezistený,STAT,SSC - IVSC KE,Svidník,2831A01800,2831A12000,5741,Prešov,4,5,5,5,5,2,2,2,2,2,2,2,2
M5231,cesta I. triedy,77,"77-072 Most cez Kečkovský potok, Vyšný Orlík",72,49.343166197,21.502722723,265.494749,dosková,monolitický železobetón,16.0,73.0,318.0,odhadom,Vodný tok,1958,Nezistený,1,10,Nezistený,10.2,7,Nezistený,Nezistený,STAT,SSC - IVSC KE,Svidník,2831A01700,2831A12100,5743,Prešov,5,5,5,5,5,5,5,5,2,3,3,3,3
M4024,cesta I. triedy,77,77_073 Most cez potok V. Rakovce pred obcou Vyšný Orlík,73,49.339769282,21.510614879,263.803499,klenbová,kameň,15.0,44.0,168.0,podľa tabuliek,Vodný tok,1935,Nezistený,1,3,Nezistený,8.6,7,Nezistený,Nezistený,STAT,SSC - IVSC KE,Svidník,2831A01700,2831A12100,5743,Prešov,3,3,3,3,3,3,3,2,2,2,3,3,3
M1225,cesta I. triedy,77,77_074 Most cez potok Rakovec za obcou Nižný Orlík,74,49.338672875,21.513811373,260.5935,dosková,monolitický železobetón,26.0,43.0,378.0,podľa tabuliek,Vodný tok,1958,Nezistený,1,3,Nezistený,7.9,7,Nezistený,Nezistený,STAT,SSC - IVSC KE,Svidník,2831A01700,2831A12100,5743,Prešov,3,3,3,3,3,3,3,2,2,2,2,2,2
M7773,cesta I. triedy,77,"77_075 Most cez potok Kyjovka, k.ú. Nižný Orlík",75,49.33531426,21.525278229,257.630999,dosková,monolitický železobetón,32.0,80.0,196.0,statický výpočet,Vodný tok,1957,Nezistený,1,4.95,7.36,7,7,Nezistený,Nezistený,STAT,SSC - IVSC KE,Svidník,2831A12200,2831A01600,236128,Prešov,3,3,3,3,3,3,3,3,2,2,2,2,2
M2754,cesta I. triedy,77,77_076 Most cez potok Jedlovka pred mestom Svidník,76,49.31516566,21.55276903,238.571249,dosková,prefabrikovaný predpätý betón,48.0,120.0,356.0,podľa tabuliek,Vodný tok,1991,Nezistený,1,10.7,Nezistený,16.25,11.5,Nezistený,Nezistený,STAT,SSC - IVSC KE,Svidník,2831A01500,2831A01400,5748,Prešov,3,3,3,3,3,3,3,2,2,2,2,2,2
M1865,cesta I. triedy,78,78_001 Most cez potok Ráčov v obci Oravský Podzámok,1,49.26730605,19.353825573,529.845,dosková,monolitický železobetón,11.0,15.0,44.0,podľa tabuliek,Vodný tok,1948,Nezistený,1,9,Nezistený,9,8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Dolný Kubín,2641A00100,2641B00200,3303,Žilina,5,5,5,5,6,6,6,6,6,6,6,6,6
M1046,cesta I. triedy,78,78_002 Most cez bezmenný potok za obcou Oravský Podzámok,2,49.28076241,19.346997388,589.909499,klenbová,oceľ -  plnostenná,40.0,80.0,110.0,projektovaná,Vodný tok,1999,Nezistený,1,4.1,Nezistený,6.6,6.6,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Dolný Kubín,2641A00100,2641B00200,3303,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M7556,cesta I. triedy,78,78_003 Most cez potok Dolný Štít za Oravským Podzámkom,3,49.285367918,19.349457146,608.198499,klenbová,oceľ -  plnostenná,34.0,76.0,127.0,odhadom,Vodný tok,1985,Nezistený,1,5.9,Nezistený,7.5,7.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Dolný Kubín,2641A00100,2641B00200,3303,Žilina,3,3,3,3,3,4,4,4,4,4,4,4,4
M2484,cesta I. triedy,78,78_004 Most cez potok Hrušínka v obci Hruštín,4,49.323863916,19.348508189,695.27575,trámová,prefabrikovaný predpätý betón,39.0,113.0,399.0,odhadom,Vodný tok,1991,Nezistený,1,26.9,Nezistený,11,8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2641A36500,2641A36600,1251305,Žilina,3,3,3,3,3,3,3,3,3,3,3,4,4
M3681,cesta I. triedy,78,78-005 Most cez potok Hruštínsky v obci Hruštín,5,49.327930428,19.357900661,686.767,klenbová,monolitický železobetón,21.0,167.0,600.0,statický výpočet podľa TP 02/2016,Vodný tok,1951,Nezistený,1,15.4,Nezistený,9,9,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2641A01700,2641A07600,91,Žilina,5,5,5,5,6,6,6,6,6,6,6,6,6
M7608,cesta I. triedy,78,78_006 Most cez bezmenný potok v obci Hruštín,6,49.328842369,19.367040459,682.126,oblúková,oceľ -  plnostenná,34.0,76.0,127.0,podľa tabuliek,Vodný tok,1982,Nezistený,1,2.9,Nezistený,10.5,8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2641A01700,2641A07600,91,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M3041,cesta I. triedy,78,78_007 Most cez potok Hájek v obci Babín,7,49.332004542,19.382029187,689.6545,klenbová,monolitický železobetón,12.0,29.0,98.0,odhadom,Vodný tok,1960,Nezistený,1,4,Nezistený,8.5,8.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2641A07900,2641A08000,333892,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M5109,cesta I. triedy,78,78_008 Most cez potok Babinský v obci Babín,8,49.332962895,19.382540058,682.765,klenbová,monolitický prostý betón,20.0,45.0,175.0,odhadom,Vodný tok,1952,Nezistený,1,3.5,Nezistený,8,8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2641A08000,2641A08100,333893,Žilina,3,3,3,3,3,3,3,3,3,3,3,4,4
M3264,cesta I. triedy,78,78_009 Most cez potok Vasilovanka za obcou Babín,9,49.342736149,19.384289481,665.769,klenbová,monolitický železobetón,37.0,47.0,157.0,odhadom,Vodný tok,1951,Nezistený,1,7.6,Nezistený,8.4,7.4,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2641A08100,2641A01800,333894,Žilina,3,3,3,3,3,4,4,4,4,4,4,4,4
M5283,cesta I. triedy,78,78_010 Most cez bezmenný potok pred obcou Vasiľov,10,49.348452272,19.390581811,657.9875,dosková,prefabrikovaný železobetón,20.0,49.0,253.0,odhadom,Vodný tok,1968,Nezistený,1,6.8,Nezistený,8.3,7.3,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2641A11600,2641A11700,334039,Žilina,3,3,3,3,3,4,4,4,4,4,4,4,4
M4229,cesta I. triedy,78,78_011 Most cez bezmenný potok pred obcou Lokca,11,49.357547369,19.402467601,653.493,dosková,prefabrikovaný predpätý betón,20.0,60.0,199.0,odhadom,Vodný tok,1968,Nezistený,1,12.6,Nezistený,8.2,7.2,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2641A11700,2641A36700,334040,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M6905,cesta I. triedy,78,78_012 Most cez potok pred obcou Lokca,12,49.3658365,19.409626976,638.430999,klenbová,kameň,25.0,70.0,163.0,odhadom,Vodný tok,1949,Nezistený,1,2.5,Nezistený,7.5,7.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2641A11700,2641A36700,334040,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M2927,cesta I. triedy,78,78_013 Most cez potok Nevolajka v obci Lokca,13,49.369225449,19.414383862,643.744999,dosková,monolitický železobetón,25.0,62.0,227.0,odhadom,Vodný tok,1969,Nezistený,1,9.9,Nezistený,12,10.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A16600,2623A16700,334043,Žilina,3,3,3,3,3,4,4,4,4,4,4,5,5
M6331,cesta I. triedy,78,78_014 Most cez potok za obcou Lokca,14,49.371615932,19.41979276,629.857,dosková,monolitický železobetón,16.0,39.0,202.0,podľa tabuliek,Vodný tok,1955,Nezistený,1,5.9,Nezistený,9.3,8.8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A00202,2623A15400,3283,Žilina,4,4,4,4,4,4,4,4,4,4,4,5,5
M4598,cesta I. triedy,78,78_015 Most cez potok za obcou Lokca,15,49.380953101,19.434439977,621.784,dosková,monolitický železobetón,40.0,60.0,253.0,odhadom,Vodný tok,1955,Nezistený,1,6.4,Nezistený,9,8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A15400,2623A00600,334027,Žilina,3,3,3,3,3,3,3,3,3,3,3,4,4
M599,cesta I. triedy,78,78_016 Most cez Ťapešovský potok pred obcou Ťapešovo,16,49.383698727,19.44559476,619.884999,dosková,monolitický železobetón,24.0,32.0,140.0,podľa tabuliek,Vodný tok,1955,Nezistený,1,6.75,Nezistený,9,8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A00600,2623A00700,3289,Žilina,5,5,6,6,6,6,6,6,6,6,6,6,6
M3316,cesta I. triedy,78,78_017 Most cez rieku Biela Orava pri obci Oravská Jasenica,17,49.388668774,19.451403682,614.727499,trámová,prefabrikovaný predpätý betón,25.0,89.0,161.0,porovnávací výpočet,Vodný tok,1971,Nezistený,3,89.4,Nezistený,8,6.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A00700,2623A01300,3290,Žilina,6,6,6,6,6,6,6,6,6,6,6,6,6
M660,cesta I. triedy,78,78_018 Most cez potok v obci Námestovo,18,49.400105356,19.461463513,609.86,dosková,monolitický železobetón,13.0,24.0,181.0,podľa tabuliek,Vodný tok,1956,Nezistený,1,2.8,Nezistený,9.1,9.1,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A01300,2623A08500,92,Žilina,5,5,6,6,7,7,7,7,7,7,7,7,7
M7042,cesta I. triedy,78,"78_018A Most cez potok Klínec, k.ú. Námestovo",018A,49.40432,19.48142,601.5,dosková,monolitický železobetón,20.0,49.0,162.0,podľa tabuliek,Vodný tok,1952,"LM1,LM2,LM3",1,12,Nezistený,25,5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A01412,2623A01405,810991,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M2344,cesta I. triedy,78,78_019 Most cez potok Červený za obcou Námestovo,19,49.421929817,19.495337646,609.184999,dosková,monolitický železobetón,10.0,25.0,109.0,podľa tabuliek,Vodný tok,1935,Nezistený,1,6.9,Nezistený,9.1,8.1,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A25000,2623A32501,810968,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M3252,cesta I. triedy,78,78_020 Most cez potok Klin v obci Klin,20,49.434293391,19.503437866,609.592,dosková,monolitický železobetón,24.0,53.0,211.0,odhadom,Vodný tok,1956,Nezistený,1,8.5,Nezistený,9,8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A09600,2623A01500,333906,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M2280,cesta I. triedy,78,78_021 Most cez potok Polhoranka v obci Zubrohlava,21,49.439994445,19.509417998,611.15475,klenbová,monolitický železobetón,40.0,104.0,336.0,odhadom,Vodný tok,1955,Nezistený,1,30.1,Nezistený,9,8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A01500,2623A01600,94,Žilina,4,4,4,4,4,4,4,4,4,4,4,5,5
M7321,cesta I. triedy,78,78_022 Most cez potok Kotelnica v obci Zubrohlava,22,49.443067851,19.511029903,613.841499,klenbová,oceľ -  plnostenná,34.0,76.0,127.0,odhadom,Vodný tok,1984,Nezistený,1,2.9,Nezistený,8,8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A09700,2623A09800,333907,Žilina,3,3,3,3,4,4,4,4,4,4,4,5,5
M3442,cesta I. triedy,78,78_023 Most cez potok Lazovský v obci Zubrohlava,23,49.447488297,19.510452022,618.475,klenbová,oceľ -  plnostenná,34.0,76.0,127.0,odhadom,Vodný tok,1985,Nezistený,1,2.9,Nezistený,8.5,7,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A10200,2623A10300,333912,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M2552,cesta I. triedy,78,"78_024 Most cez potok, k.ú. Zubrohlava",24,49.46641754,19.499278516,635.0365,oblúková,oceľ -  plnostenná,34.0,76.0,127.0,odhadom,Vodný tok,1986,Nezistený,1,2.9,Nezistený,9,7,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A10900,2623A11000,333919,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M1553,cesta I. triedy,78,"78_025 Most cez potok Martinkov, k.ú. Rabča",25,49.475295147,19.490719097,646.728,oblúková,oceľ -  plnostenná,34.0,76.0,127.0,odhadom,Vodný tok,1987,Nezistený,1,2.9,Nezistený,9,7,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A26800,2623A26900,1251316,Žilina,3,3,3,3,3,3,3,3,3,3,3,4,4
M3457,cesta I. triedy,78,"78_026 Most cez potok Bystrá, k.ú. Rabča",26,49.479782271,19.482126493,642.7685,trámová,prefabrikovaný predpätý betón,28.0,80.0,200.0,odhadom,Vodný tok,1976,Nezistený,1,22,Nezistený,11,8.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A27200,2623A01700,1251320,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M2935,cesta I. triedy,78,78_027 Most cez potok Solný v obci Rabča,27,49.482448065,19.478839021,643.539,dosková,prefabrikovaný predpätý betón,26.0,76.0,272.0,odhadom,Vodný tok,1969,Nezistený,1,9.48,Nezistený,9,6.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A01700,2623A27300,96,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M250,cesta I. triedy,78,78_028 Most cez potok Kalfasový v obci Oravská Polhora,28,49.526557198,19.440264347,691.63,dosková,prefabrikovaný železobetón,24.0,53.0,211.0,odhadom,Vodný tok,1967,Nezistený,1,8.35,Nezistený,9.5,6,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A22600,2623A22700,334224,Žilina,3,3,3,3,3,3,4,4,4,4,4,4,4
M2716,cesta I. triedy,78,"78_029 Most cez potok Polhoranka, k.ú. Oravská Polhora",29,49.539819571,19.425941563,703.569,dosková,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,1968,Nezistený,2,26.2,Nezistený,8.84,8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2623A23400,2621A00300,334232,Žilina,2,2,2,2,1,1,1,1,1,1,1,2,2
M5461,cesta I. triedy,78,"78_030 Most cez potok, k.ú. Oravská Polhora",30,49.540873477,19.41472108,713.239249,dosková,prefabrikovaný predpätý betón,22.0,48.0,80.0,podľa tabuliek,Vodný tok,1967,Nezistený,1,8.1,Nezistený,7.9,6.9,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Námestovo,2621A00500,2621A00600,334236,Žilina,4,4,4,4,4,4,5,5,5,5,5,5,5
