ID_mosta,Trieda_PK,Číslo_PK,Názov_mosta,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Počiatočný_uzol,Koncový_uzol,úsek_ID,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,n_2024
M1046,cesta I. triedy,78,78_002 Most cez bezmenný potok za obcou Oravský Podzámok,2,49.28076241,19.346997388,589.909499,klenbová,oceľ -  plnostenná,40.0,80.0,110.0,projektovaná,Vodný tok,1999,Nezistený,1.0,4.1,,6.6,6.6,,,STAT,SSC - IVSC ZA,Dolný Kubín,2641A00100,2641B00200,3303,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M1760,cesta I. triedy,9,9 (50)_149 Most cez bezmenný potok v meste Handlová,149,48.736502836,18.761367722,403.7445,dosková,monolitický železobetón,32.0,80.0,196.0,statický výpočet,Vodný tok,1967,A,1.0,4.08,4.69,15.03,10.15,72.93,54.27,STAT,SSC - IVSC ZA,Prievidza,3613A26400,3613A26600,490863,Trenčín,3,3,3,3,3,3,3,3,2,2,2,2,2
M3253,cesta I. triedy,19,50_369 Most cez poľný kanál za obcou Nižná Rybnica,369,48.752342675,22.15876659,119.808999,dosková,prefabrikovaný železobetón,36.0,86.0,420.0,projektovaná,Kanál,1971,Nezistený,1.0,4.0,,8.0,8.0,47.68,40.32,STAT,SSC - IVSC KE,Sobrance,3823A00800,3823A11900,2358,Košice,2,2,2,2,4,2,2,2,2,2,2,2,2
M804,cesta I. triedy,68,68-015 Most cez potok pred obcou Plavnica,15,49.273227714,20.76153927,574.487999,klenbová,monolitický prostý betón,19.0,48.0,0.0,odhadom,Vodný tok,1920,Nezistený,1.0,4.0,,8.0,8.0,,,STAT,SSC - IVSC KE,Stará Ľubovňa,2741A01400,2741A32100,5178,Prešov,5,6,6,6,7,7,7,7,2,2,2,2,2
M9720,cesta I. triedy,18,Most Medzianky na ceste I/18 cez potok Hrabovec,18-459,49.03028,21.48842,225.0,dosková,monolitický železobetón,42.0,88.0,560.0,statický výpočet,Vodný tok,2018,Nezistený,1.0,4.0,,9.6,9.6,57.78,38.4,STAT,SSC - IVSC KE,Vranov nad Topľou,2833A27900,2833A28100,403660,Prešov,0,0,0,0,0,0,0,0,2,2,2,2,2
M5202,cesta III. triedy,1946,6149_000A(1946_000A) Most na preložke c. I/61 nad Mlynským náhonom v Beluši,000A,49.060130698,18.322871346,256.665999,dosková,monolitický železobetón,32.0,80.0,196.0,statický výpočet,Vodný tok,2004,A,1.0,3.9,,11.6,7.5,,,STAT,SSC - IVSC ZA,Púchov,2543A02501,2543A19900,8643,Trenčín,3,3,3,3,2,2,2,2,2,2,2,2,2
M525,cesta I. triedy,18,18_456 Most cez miestny potok v obci Lipníky,456,49.046764995,21.404898817,290.875,trámová,monolitický železobetón,27.0,80.0,196.0,statický výpočet,Vodný tok,1932,Nezistený,1.0,3.8,5.0,8.02,8.02,44.6,107.96,STAT,SSC - IVSC KE,Prešov,2833A39700,2833A36700,1326183,Prešov,3,3,3,3,5,5,5,5,5,5,2,2,2
M2317,cesta I. triedy,66,67_079 Most cez Belanský potok v obci Ždiar,79,49.270856761,20.278978874,855.183499,dosková,monolitický železobetón,28.0,67.0,158.0,odhadom,Vodný tok,1937,Nezistený,1.0,3.6,,7.0,7.0,,,STAT,SSC - IVSC KE,Poprad,2731A03900,2731A04000,440602,Prešov,3,3,3,3,3,3,4,4,4,2,2,2,2
M3519,cesta I. triedy,77,"77_070 Most cez potok Kamienec, k.ú. Nižný Mirošov",70,49.367869098,21.469634656,298.4605,klenbová,monolitický prostý betón,32.0,80.0,196.0,podľa tabuliek,Vodný tok,1954,Nezistený,1.0,3.55,,8.0,8.0,,,STAT,SSC - IVSC KE,Svidník,2813A00300,2813A03800,5737,Prešov,4,4,4,4,4,4,4,2,2,2,2,2,2
M5609,cesta I. triedy,18,18_270 Most cez potok za obcou Strečno,270,49.175158389,18.863214032,361.598499,klenbová,monolitický prostý betón,45.0,117.0,360.0,podľa tabuliek,Vodný tok,1910,Nezistený,1.0,3.5,,11.0,9.0,,,STAT,SSC - IVSC ZA,Žilina,2633A00300,2633A06100,2618,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M1295,cesta I. triedy,77,77_059 Most cez potok Drožník za obcou Smilno,59,49.37967084,21.339005671,382.028,klenbová,monolitický železobetón,30.0,75.0,184.0,odhadom,Vodný tok,1961,Nezistený,1.0,3.34,25.9,9.7,9.7,,,STAT,SSC - IVSC KE,Bardejov,2724A07300,2813A00800,1333550,Prešov,4,4,4,4,5,2,2,2,2,2,2,2,2
M6249,cesta I. triedy,77,77_065 Most cez miestny potok v obci Hutka,65,49.398941288,21.427775119,393.1045,dosková,monolitický železobetón,26.0,40.0,350.0,podľa tabuliek,Vodný tok,1946,Nezistený,1.0,3.2,,9.0,8.5,,,STAT,SSC - IVSC KE,Bardejov,2813A00400,2813B00100,6032,Prešov,3,3,3,3,3,3,3,3,2,2,2,2,2
M9789,cesta I. triedy,74,Most cez potok Hrabiny v obci Ubľa,74-045,48.89279,22.40983,211.220199584961,dosková,monolitický železobetón,50.0,83.0,638.0,statický výpočet podľa TP 02/2016,Vodný tok,2019,Nezistený,1.0,3.1,,9.5,9.5,,32.1,STAT,SSC - IVSC KE,Snina,3822A08500,3822A08600,196991,Prešov,0,0,0,0,0,0,0,0,0,2,2,2,2
M1012,cesta I. triedy,19,"50_365 Most cez poľný kanál pred obcou Gajdoš, k.ú. Veľké Revištia",365,48.763801958,22.107213382,110.9355,dosková,monolitický železobetón,26.0,71.0,420.0,statický výpočet,Kanál,1932,Nezistený,1.0,3.05,,8.45,8.45,35.46,,STAT,SSC - IVSC KE,Sobrance,3823A00502,3823A00600,279321,Košice,3,3,3,3,3,2,2,2,2,2,2,2,2
M1133,cesta I. triedy,79,79_025 Most cez poľný jarok pred obcou Veľaty,25,48.527932842,21.66921052,130.7945,dosková,monolitický železobetón,35.0,130.0,420.0,porovnávací výpočet,Vodný tok,1953,Nezistený,1.0,3.05,,11.0,9.8,,,STAT,SSC - IVSC KE,Trebišov,3832A02000,3832A06501,4355,Košice,3,3,3,4,2,2,2,2,2,2,2,2,2
M7541,cesta I. triedy,61,"61_056D Podchod pre peších ""MERINA"" v meste Trenčín",056D,48.892792475,18.060174171,214.857,trámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Podchod pre chodcov,1992,Nezistený,1.0,3.0,,22.0,19.75,,,STAT,SSC - IVSC ZA,Trenčín,3521A43300,3521A84001,383645,Trenčín,2,2,2,2,2,2,2,2,2,2,2,2,2
M171,cesta I. triedy,65,65_091 Most cez Suchý jarok za obcou Košťany nad Turcom,91,49.033141189,18.907388283,414.798999,rámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1999,Nezistený,1.0,3.0,,10.5,10.5,,,STAT,SSC - IVSC ZA,Martin,2633A01802,2633A25100,222771,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M2056,cesta I. triedy,66,67_078 Most cez miestny potok v obci Ždiar,78,49.267184784,20.285216739,842.3515,dosková,monolitický železobetón,26.0,40.0,350.0,podľa tabuliek,Vodný tok,1937,Nezistený,1.0,3.0,,7.5,7.5,,,STAT,SSC - IVSC KE,Poprad,2731A03800,2731A03900,440601,Prešov,3,3,3,3,3,3,4,5,5,2,2,2,2
M6267,cesta I. triedy,77,77_058 Most cez potok za obcou Smilno,58,49.376409757,21.332091308,382.5565,klenbová,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1961,"STN EN 1991-2, ZM1",1.0,3.0,3.0,9.5,9.5,55.2,17.25,STAT,SSC - IVSC KE,Bardejov,2724A07300,2813A00800,1333550,Prešov,6,6,6,6,3,3,3,3,2,2,2,2,2
M1225,cesta I. triedy,77,77_074 Most cez potok Rakovec za obcou Nižný Orlík,74,49.338672875,21.513811373,260.5935,dosková,monolitický železobetón,26.0,43.0,378.0,podľa tabuliek,Vodný tok,1958,Nezistený,1.0,3.0,,7.9,7.0,,,STAT,SSC - IVSC KE,Svidník,2831A01700,2831A12100,5743,Prešov,3,3,3,3,3,3,3,2,2,2,2,2,2
M7049,cesta I. triedy,77,77_060 Most cez potok Olšina pred obcou Smilno,60,49.391500427,21.368593944,394.2875,dosková,monolitický železobetón,27.0,67.0,225.0,statický výpočet,Vodný tok,1954,Nezistený,1.0,2.65,4.55,7.9,7.9,,,STAT,SSC - IVSC KE,Bardejov,2813A09300,2813A00700,1333551,Prešov,3,3,3,3,3,3,3,3,2,2,2,2,2
M6495,cesta I. triedy,49,49_058 Most cez potok Bezdedov v obci Púchov-Vieska,58,49.133664112,18.298602978,283.7565,rámová,prefabrikovaný železobetón,32.0,80.0,196.0,porovnávací výpočet,Vodný tok,1986,Nezistený,1.0,2.62,,22.0,19.0,,,STAT,SSC - IVSC ZA,Púchov,2543A01100,2543A24500,6856,Trenčín,2,2,2,2,2,2,2,2,2,2,2,2,2
M7631,cesta I. triedy,77,77_062 Most cez potok Sova pred odbočkou do obce Jedlinka,62,49.395807154,21.385221191,375.069,dosková,monolitický železobetón,26.0,43.0,378.0,podľa tabuliek,Vodný tok,1954,Nezistený,1.0,2.55,,9.5,9.5,,,STAT,SSC - IVSC KE,Bardejov,2813A00600,2813A08300,6037,Prešov,3,3,3,3,3,3,3,3,2,2,2,2,2
M2524,cesta I. triedy,74A,74A_001 Most cez potok Sosnica pred mestom Humenné,1,48.929848312,21.872536728,158.473098754883,rámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Nezistený,2006,Nezistený,0.0,2.52,,20.0,,,,STAT,SSC - IVSC KE,Humenné,3812A07303,3812A07102,312567,Prešov,2,2,2,2,2,2,2,2,2,2,2,2,2
M1247,cesta I. triedy,19,19_330 Most cez potok Hradný za obcou Svinica,330,48.739224424,21.48187096,279.689499,rámová,prefabrikovaný železobetón,50.0,107.0,378.0,podľa tabuliek,Vodný tok,1992,A,1.0,2.5,3.0,23.77,,,73.0,STAT,SSC - IVSC KE,Košice - okolie,3813A19000,3813A19100,452606,Košice,3,3,3,3,3,2,2,2,2,2,2,2,2
M181,cesta I. triedy,65D,"65D.1_012 Most cez Veľký jarok, k.ú. Martin - pravý most",12,49.08984,18.92127,385.284057617188,rámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,"Vodný tok,  Vodný tok",1993,A,1.0,2.5,2.7,16.25,11.5,58.83,47.88,STAT,SSC - IVSC ZA,Martin,2633A22102,2633A22108,197887,Žilina,1,1,1,1,1,1,2,2,2,2,2,2,2
M9550,cesta I. triedy,65D,"65D.2_012 Most cez Veľký jarok, k.ú. Martin - ľavý most",12.2,49.08978,18.92113,387.29,Nezistený,prefabrikovaný železobetón,32.0,80.0,196.0,Nezistený,Vodný tok,1993,A,1.0,2.5,2.7,33.5,8.0,113.4,93.25,STAT,SSC - IVSC ZA,Martin,2633A22105,2633A22103,641239,Žilina,0,0,0,0,1,1,2,2,2,2,2,2,2
M1047,cesta I. triedy,77,77_063 Most cez potok Hirky za obcou Nižná Polianka,63,49.39936713,21.39323832,375.8445,dosková,monolitický železobetón,26.0,43.0,378.0,podľa tabuliek,Vodný tok,1954,Nezistený,1.0,2.4,,9.05,7.35,,,STAT,SSC - IVSC KE,Bardejov,2813A08300,2813A08400,320992,Prešov,3,3,3,3,3,3,3,2,2,2,2,2,2
M6213,cesta I. triedy,77,77_061 Most cez potok Gľuzov pred odbočkou do obce Jedlinka,61,49.39393855,21.377906489,381.089999,dosková,monolitický železobetón,26.0,43.0,378.0,podľa tabuliek,Vodný tok,1954,Nezistený,1.0,2.3,,9.0,9.0,,,STAT,SSC - IVSC KE,Bardejov,2813A00700,2813A00600,6036,Prešov,3,3,3,3,4,4,4,4,2,2,2,2,2
M6521,cesta I. triedy,19,50_337 Most - podchod v obci Dargov,337,48.731304209,21.585107883,258.264999,dosková,monolitický železobetón,48.0,130.0,420.0,odhadom,Miestna komunikácia,1968,Nezistený,1.0,2.02,,10.5,9.0,,,STAT,SSC - IVSC KE,Trebišov,3813A08500,3813A08600,182921,Košice,3,3,3,3,3,3,3,3,3,3,2,2,2
M742,cesta I. triedy,18,Nezistený,Nezistený,49.212966107,18.772966246,352.29025,trámová,spriahnutá oceľ-betón,32.0,80.0,196.0,Nezistený,"Cestná komunikácia,  Vodný tok",-1,Nezistený,,,,,,,,STAT,SSC - IVSC ZA,Žilina,2631A01102,2631A53903,2697,Žilina,0,0,0,0,0,0,0,0,0,0,2,2,2
M9518,cesta I. triedy,61a,61B_002 Most na obchvate cez Biskupický kanál a Váh,61B-002,48.88399,18.01205,204.0,dosková,spriahnutá oceľ-betón,32.0,80.0,196.0,Nezistený,"Kanál,  Vodný tok",2015,"A,LM1,LM2,LM3",9.0,524.0,527.205,16.5,11.5,8968.6,9283.0,STAT,SSC - IVSC ZA,Trenčín,3521A87505,3521A60805,843206,Trenčín,0,0,0,0,1,1,1,1,1,1,1,1,1
M9678,cesta I. triedy,11,"11_208 Most cez rieku Kysuca, trať ŽSR a areál ČOV v Čadci",11-208,49.42975,18.79586,410.991119384766,trámová,spriahnutá oceľ-betón,32.0,80.0,196.0,statický výpočet,"Železnica,  Vodný tok,  Iná prekážka",2017,LM1.LM2.LM3,7.0,263.4,267.0,11.5,11.5,3912.0,3990.51,STAT,SSC - IVSC ZA,Čadca,2613A04002,2613A35601,992026,Žilina,0,0,0,0,0,0,0,0,1,1,1,1,1
M9495,cesta I. triedy,59,59_068a Most nad Starým potokom,Nezistený,49.163462,19.300054,643.45,trámová,monolitický predpätý betón,32.0,80.0,196.0,zaťažovacou skúškou,Vodný tok,2014,EC,6.0,214.4,217.5,14.45,14.75,3725.0,3805.6,STAT,SSC - IVSC ZA,Dolný Kubín,2634B00400,2634A43601,7644,Žilina,0,0,0,0,1,1,1,1,1,1,1,1,1
M9516,cesta I. triedy,61a,"61B_004 Most na obchvate ponad c. III/50762, železničnú trať a c. II/507",61B-004,48.87359,18.02283,217.4,trámová,monolitický železobetón,32.0,80.0,196.0,Nezistený,"Miestna komunikácia,  Železnica,  Cestná komunikácia",2014,"A,LM1,LM2,LM3",7.0,195.3,198.5,11.5,11.5,2704.74,2313.0,STAT,SSC - IVSC ZA,Trenčín,3521A60808,3521A60707,624604,Trenčín,0,0,0,0,1,1,1,1,1,1,1,1,1
M6156,cesta I. triedy,18,"18_368 Most nad diaľnicou D1, k.ú. Hybe",368,49.057162568,19.859499779,775.367499,trámová,monolitický predpätý betón,32.0,80.0,280.0,projektovaná,Cestná komunikácia,1998,Nezistený,7.0,188.8,,9.25,9.25,,,STAT,SSC - IVSC ZA,Liptovský Mikuláš,2644A03105,2644A03108,8595,Žilina,3,3,3,3,3,1,1,1,1,1,1,1,1
M1855,cesta I. triedy,60,"64_117 Diaľničný privádzač Lietavská Lúčka - Žilina, Most v križovatke ciest I/18 a I/64",117,49.215169705,18.732698725,354.889249,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Cestná komunikácia,2004,Nezistený,7.0,174.34,,7.5,7.5,,,STAT,SSC - IVSC ZA,Žilina,2631A00221,2631A00206,8763,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M4546,cesta I. triedy,18,18_264 Most cez Zlatný potok pred obcou Strečno,264,49.188203742,18.834932997,383.69825,iná,monolitický predpätý betón,32.0,80.0,196.0,statický výpočet,"Vodný tok,  Údolie,  Účelová komunikácia",1965,A,3.0,146.03,147.97,13.64,10.5,1990.0,2013.0,STAT,SSC - IVSC ZA,Žilina,2633A45900,2633A06200,437083,Žilina,4,4,5,1,1,1,1,1,1,1,1,1,1
M2103,cesta I. triedy,64E,64A_001A Most nad železnicou a Porubským potokom v obci Rajecké Teplice,001A,49.127772179,18.674845091,426.103749,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Železnica,2003,Nezistený,5.0,130.6,,11.5,11.5,,,STAT,SSC - IVSC ZA,Žilina,2633A05204,2633A29200,1109192,Žilina,2,2,2,2,2,1,1,1,1,1,1,1,1
M9692,cesta I. triedy,19,Most nad D1 pred obcou Ďurďošík,19-325A,48.73441,21.39178,323.0,dosková,monolitický predpätý betón,32.0,80.0,196.0,statický výpočet,Cestná komunikácia,2018,Nezistený,3.0,94.3,,15.5,13.0,1500.0,1558.4,STAT,SSC - IVSC KE,Košice - okolie,3813A21200,3813A21500,452628,Košice,0,0,0,0,0,0,0,0,1,1,1,1,1
M7879,cesta I. triedy,61,61_077 Most nad železnicou pred obcou Tunežice_Ladce,Nezistený,49.022805209,18.277849716,256.451,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Železnica,2011,A,4.0,76.828,94.644,9.5,9.5,1017.2,921.9,STAT,SSC - IVSC ZA,Ilava,3521A13301,2543A05702,288203,Trenčín,0,0,1,1,1,1,1,1,1,1,1,1,1
M105,cesta I. triedy,59,59_095 Most cez rieku Orava v meste Tvrdošín,95,49.332435245,19.553139912,574.636249,trámová,monolitický železobetón,32.0,80.0,196.0,statický výpočet,Vodný tok,1951,A,3.0,70.56,72.79,10.45,8.0,781.8,797.3,STAT,SSC - IVSC ZA,Tvrdošín,2641A08800,2641A00302,333972,Žilina,5,1,1,1,1,1,1,1,1,1,1,1,1
M9698,cesta I. triedy,59,"59-091 Most cez rieku Orava, Nižná nad Oravou",59-091,49.3108,19.51409,563.26,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,statický výpočet,Vodný tok,2019,STN EN 1991-2,4.0,69.68,72.045,9.5,8.0,724.05,810.825,STAT,SSC - IVSC ZA,Tvrdošín,2641A16200,2641A16300,334116,Žilina,0,0,0,0,0,0,0,0,1,1,1,1,1
M3830,cesta I. triedy,18,Nezistený,Nezistený,49.216847905,18.765299118,348.8465,dosková,oceľ -  plnostenná,32.0,80.0,280.0,projektovaná,Nezistený,2003,Nezistený,5.0,67.35,,13.0,8.0,,,STAT,SSC - IVSC ZA,Žilina,2631A01107,2631A01103,458107,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M2514,cesta I. triedy,18,18_335 Most nad D1 v k.ú. obce Ivachnová,335,49.09444,19.42668,515.36,trámová,monolitický predpätý betón,25.0,111.0,243.0,statický výpočet,Cestná komunikácia,1977,A,3.0,62.9,66.33,15.02,11.2,842.15,1002.54,STAT,SSC - IVSC ZA,Ružomberok,2643A00312,2643A00314,3508,Žilina,5,1,1,1,1,1,1,1,1,1,1,1,1
M9565,cesta I. triedy,77,Most I/77- 049C nad cesto II/545 na obchvate Bardejova,I/77-049C,49.170447,21.162811,283.0,dosková,monolitický predpätý betón,32.0,80.0,196.0,Nezistený,Nezistený,2016,"ZM1, ZM2",3.0,60.04,63.69,11.8,11.8,914.63,1117.2,STAT,SSC - IVSC KE,Bardejov,2742A30305,2742A14309,718950,Prešov,0,0,0,0,0,1,1,1,1,1,1,1,1
M9552,cesta I. triedy,49,"49_062 Most nad železnicou v Púchove, nový",49-062,49.118148,18.329832,275.238,dosková,monolitický predpätý betón,32.0,80.0,196.0,Nezistený,Železnica,2015,LM1,2.0,52.651,55.623,7.7,7.7,717.54,698.15,STAT,SSC - IVSC ZA,Púchov,2543A19300,2543A25100,343484,Trenčín,0,0,0,0,1,1,1,1,1,1,1,1,1
M7194,cesta I. triedy,59,59-090 Most cez potok Studené za obcou Podbiel,90,49.30888,19.4912,563.42,trámová,prefabrikovaný predpätý betón,32.0,90.0,300.0,projektovaná,Vodný tok,1956,"LM1,LM2,LM3",2.0,52.2,54.44,9.5,9.5,624.97,625.36,STAT,SSC - IVSC ZA,Tvrdošín,2641A16000,2641A16100,334114,Žilina,5,5,5,5,7,7,1,1,1,1,1,1,1
M4675,cesta I. triedy,57,"57_121 Most cez železničnú trať na privádzači Nemšová - Dubnica, k.ú. Nemšová",121,48.95785564,18.144596577,234.558,dosková,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Železnica,1996,Nezistený,3.0,43.6,,11.5,11.5,,,STAT,SSC - IVSC ZA,Ilava,3521A03709,3521A03801,307372,Trenčín,1,1,1,1,1,1,1,1,1,1,1,1,1
M9515,cesta I. triedy,61a,61B_001 Most na obchvate nad preložkou ul. Ľ. Stárka,61B-001,48.88615,18.01066,214.04,dosková,monolitický železobetón,32.0,80.0,196.0,Nezistený,Miestna komunikácia,2014,"A,LM1,LM2,LM3",3.0,34.9,37.05,11.5,11.5,466.83,401.35,STAT,SSC - IVSC ZA,Trenčín,3521A87505,3521A60805,843206,Trenčín,0,0,0,0,1,1,1,1,1,1,1,1,1
M9517,cesta I. triedy,61a,61B_003 Most na obchvate nad Biskupickou cestou,61B-003,48.88006,18.01431,212.4,dosková,monolitický železobetón,32.0,80.0,196.0,Nezistený,Miestna komunikácia,2014,"A,LM1,LM2,LM3",3.0,34.9,37.0,16.5,16.5,796.0,767.8,STAT,SSC - IVSC ZA,Trenčín,3521A87505,3521A60805,843206,Trenčín,0,0,0,0,1,1,1,1,1,1,1,1,1
M9563,cesta I. triedy,77,Most I/77 - 049 nad ulicou Chryzerova na obchvate mesta Bardejov,I/77-049,49.172363,21.150899,313.0,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,Nezistený,Miestna komunikácia,2016,"ZM1, ZM2",1.0,28.39,32.62,15.35,15.35,582.54,588.654,STAT,SSC - IVSC KE,Bardejov,2742A30502,2742A30314,718966,Prešov,0,0,0,0,0,1,1,1,1,1,1,1,1
M4720,cesta I. triedy,61,18_255B Most nad riekou Rajčianka - pravý most,255B,49.227431223,18.717540295,329.461486816406,dosková,oceľ -  plnostenná,32.0,80.0,196.0,projektovaná,Vodný tok,2007,Nezistený,0.0,28.05,,8.0,8.0,,,STAT,SSC - IVSC ZA,Žilina,2631A09700,2631A09804,25506,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M10139,cesta I. triedy,68,Most na ceste I/68 ponad potok Dzikov zložitek križovatke s R,68-048,49.035,21.214,200.0,dosková,prefabrikovaný predpätý betón,50.0,133.0,299.0,statický výpočet podľa TP 02/2016,Vodný tok,2022,Nezistený,2.0,27.542,30.74,14.0,12.75,,405.8,STAT,SSC - IVSC KE,Prešov,2744A64801,2744A64200,1388208,Prešov,0,0,0,0,0,0,0,0,0,0,0,1,1
M4038,cesta I. triedy,61,"61_050 Most cez potok Chocholnica, k.ú. Chocholná - Velčice",50,48.862987267,17.954105688,201.452999,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,1997,Nezistený,1.0,24.6,,11.5,11.5,,,STAT,SSC - IVSC ZA,Trenčín,3512A00410,3512A00415,404414,Trenčín,1,1,1,1,1,1,1,1,1,1,1,1,1
M9915,cesta I. triedy,64,"Most 64-104 cez rieku Rajčanka, Poluvsie",64-104,49.14197,18.71969,393.79,trámová,prefabrikovaný predpätý betón,32.0,90.0,300.0,projektovaná,Vodný tok,2020,STN EN 1991-2,1.0,22.03,24.8,8.5,8.5,242.92,187.255,STAT,SSC - IVSC ZA,Žilina,2633A40000,2633A01900,402127,Žilina,0,0,0,0,0,0,0,0,0,0,1,1,1
M10216,cesta I. triedy,72,72-045_Most cez Hron v Brezne,45,48.80601,19.64639,4.64,rámová,prefabrikovaný predpätý betón,32.0,90.0,300.0,statický výpočet,Vodný tok,2023,"LM1, LM2, LM3, LM4",1.0,21.0,24.24,12.5,8.0,306.64,273.0,STAT,SSC - IVSC BB,Brezno,3623A29100,3623A26501,1036060,Banská Bystrica,0,0,0,0,0,0,0,0,0,0,0,0,1
M10174,cesta I. triedy,64,Most na ceste I/64 v križovatke Šindolka,,48.33289,18.07742,155.5,trámová,prefabrikovaný predpätý betón,32.0,164.0,339.0,projektovaná,Miestna komunikácia,2021,,1.0,19.3,21.6,12.75,12.75,632.88,540.4,STAT,SSC - IVSC BA,Nitra,4521A08306,4521A17911,1311068,Nitra,0,0,0,0,0,0,0,0,0,0,0,0,1
M10172,cesta I. triedy,59,59-063 most cez poľnú cestu,63,49.08984,19.30469,497.0,trámová,spriahnutá betón-betón,32.0,90.0,300.0,statický výpočet,Účelová komunikácia,2022,"LM1, LM2, LM3",1.0,16.8,19.2,10.5,10.9,238.08,216.72,STAT,SSC - IVSC ZA,Ružomberok,2634A01701,2634A01603,2838,Žilina,0,0,0,0,0,0,0,0,0,0,0,0,1
M2302,cesta I. triedy,65,65_086 Most nad cestou v k.ú. obce Mošovce,86,48.92573434,18.888002103,470.518249,dosková,prefabrikovaný predpätý betón,48.0,89.0,281.0,statický výpočet,Cestná komunikácia,1972,A,1.0,15.3,16.6,12.0,10.9,199.2,207.5,STAT,SSC - IVSC ZA,Turčianske Teplice,3611A31200,3611A02900,376907,Žilina,6,6,6,1,1,1,1,1,1,1,1,1,1
M3606,cesta I. triedy,65,Most 65_088 cez Blatnícky potok pri obci Príbovce,88,48.993379549,18.890739218,431.534499,dosková,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,1969,A,1.0,14.686,16.6,9.5,9.5,,,STAT,SSC - IVSC ZA,Martin,3611A18400,3611A00102,197865,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M9697,cesta I. triedy,61,"61_058 Most ponad miestnu komunikáciu, k.ú. Trenčín",61-058,48.89574,18.0705,214.29,trámová,prefabrikovaný predpätý betón,43.0,90.0,408.0,statický výpočet,Miestna komunikácia,2016,LM1,1.0,14.096,15.94,11.864,11.864,210.79,185.0,STAT,SSC - IVSC ZA,Trenčín,3521A43402,3521A54001,833917,Trenčín,0,0,0,0,0,0,0,0,1,1,1,1,1
M3826,cesta I. triedy,59,59_070 Most nad poľnou cestou a potokom Biela voda,70,49.175557645,19.299914885,557.189249,trámová,spriahnutá betón-betón,32.0,80.0,196.0,statický výpočet,"Vodný tok,  Účelová komunikácia",2013,A,1.0,13.18,15.2,14.45,14.45,239.1,211.54,STAT,SSC - IVSC ZA,Dolný Kubín,2634B00400,2634A43601,7644,Žilina,6,6,6,1,1,1,1,1,1,1,1,1,1
M9767,cesta I. triedy,9,9(50)_151 Most cez rieku Handlovka,151,48.72743,18.76146,420.93,rámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,2011,A,1.0,11.72,5.7,12.25,11.0,,650.46,STAT,SSC - IVSC ZA,Prievidza,3613A27005,3613A27100,96579,Trenčín,0,0,0,0,0,0,0,0,0,1,1,1,1
M9766,cesta I. triedy,18,"Most 18-266 ponad c. III/2087, Strečno",266,49.18395,18.85539,376.0,klenbová,oceľobetón,32.0,80.0,196.0,statický výpočet,Cestná komunikácia,2019,"LM1,LM2,LM3",1.0,11.12,10.28,13.5,13.5,570.0,135.0,STAT,SSC - IVSC ZA,Žilina,2633A00300,2633A06100,2618,Žilina,0,0,0,0,0,0,0,0,0,1,1,1,1
M6764,cesta I. triedy,64,64_067A Most cez podchod pre peších v meste Prievidza,067A,48.771488774,18.625182443,271.2335,trámová,monolitický železobetón,32.0,80.0,196.0,projektovaná,Nezistený,2005,Nezistený,0.0,10.35,,14.0,,,,STAT,SSC - IVSC ZA,Prievidza,3524A37500,3524A02010,490923,Trenčín,1,1,1,1,1,1,1,1,1,1,1,1,1
