ID_mosta,Trieda_PK,Číslo_PK,Most_DC,Názov_mosta,ID_DC,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Smer_úseku,Typ_úseku,Počiatočný_uzol,Koncový_uzol,úsek_ID,úsekové_staničenie_začiatku_DC_m,Kilometrovníkové_staničenie_začiatku_DC_km,Kumulatívne_staničenie_začiatku_DC_km,Poradie,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,S
M7025,cesta III. triedy,3744,Dilatačný celok,Most cez potok Duša pred obcou Drahňov,M7025.01,5,48.60464863,21.953871579,102.09725,trámová,prefabrikovaný predpätý betón,24,50,99,podľa tabuliek,Vodný tok,1965,Nezistený,1.0,17.75,,7.65,6.65,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3832A35200,3832A04300,1325378,247,18.038,18.025,29,Košice,3,3,3,3,3,3,3,3,5,5,5,5,1451.0
M404,cesta III. triedy,3746,Dilatačný celok,Most cez Trnavský potok Trnava pri Laborci,M404.01,1,48.815016913,21.93295158,152.02675,dosková,monolitický železobetón,26,42,316,podľa tabuliek,Vodný tok,1953,Nezistený,1.0,3.8,,6.1,5.2,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,lúč,3814A33601,3814A33602,355700,16,Nezistený,3.056,7,Košice,3,3,3,3,3,3,3,3,3,3,4,4,
M506,cesta III. triedy,3747,Dilatačný celok,Most cez Vinianský potok Vinné,M506.01,1,48.805686652,21.963972925,137.010999,dosková,prefabrikovaný železobetón,36,84,264,podľa tabuliek,Vodný tok,1973,Nezistený,1.0,8.2,,10.0,7.5,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,lúč,3814A22102,3814A22104,354723,2,Nezistený,0.979,11,Košice,2,2,2,2,2,2,2,2,2,2,4,4,
M5602,cesta III. triedy,3797,Dilatačný celok,Most cez kanál za obcou Nižná Rybnica,M5602.01,000A,48.752087528,22.141216012,112.82025,dosková,prefabrikovaný predpätý betón,38,73,248,podľa tabuliek,Kanál,1975,Nezistený,1.0,12.0,,7.4,6.4,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A00701,3823A17100,7017,790,0.828,0.79,1,Košice,4,4,4,4,4,4,4,4,4,4,4,5,
M6603,cesta III. triedy,3797,Dilatačný celok,Most cez Fekišovský odpad pred obcou Bunkovce,M6603.01,1,48.736127528,22.122080064,107.398,dosková,prefabrikovaný železobetón,26,37,250,podľa tabuliek,Kanál,1968,Nezistený,1.0,4.05,,7.5,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A17100,3823A17201,272288,1284,3.07,3.032,2,Košice,3,3,3,3,3,3,3,3,3,3,3,5,
M6770,cesta III. triedy,3797,Dilatačný celok,Most cez kanál pred obcou Bunkovce,M6770.01,2,48.729683327,22.115804247,106.8315,dosková,prefabrikovaný železobetón,29,75,264,podľa tabuliek,Kanál,1960,Nezistený,1.0,2.9,,8.0,7.0,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A17100,3823A17201,272288,2217,4.003,3.965,2,Košice,4,4,4,4,4,4,4,4,4,4,4,5,
M1899,cesta III. triedy,3797,Dilatačný celok,Most cez kanál pred obcou Blatné Remety,M1899.01,3,48.711007925,22.111159625,104.134999,dosková,prefabrikovaný železobetón,37,94,330,podľa tabuliek,Kanál,1960,Nezistený,1.0,3.0,,7.5,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A17303,3823A02300,1356573,1104,6.348,6.31,8,Košice,3,3,3,3,3,3,3,3,3,3,3,3,
M1121,cesta III. triedy,3798,Dilatačný celok,Most cez kanál pred obcou Nižná Rybnica,M1121.01,1,48.745902816,22.15004111,114.4085,dosková,prefabrikovaný železobetón,39,104,347,podľa tabuliek,Kanál,1964,Nezistený,1.0,3.85,,8.0,7.3,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A10100,3823A02500,272205,334,Nezistený,0.935,2,Košice,3,3,3,3,3,3,3,3,3,3,3,6,
M4845,cesta III. triedy,3798,Dilatačný celok,Most cez záchytný kanál pred obcou Nižná Rybnica,M4845.01,2,48.745398948,22.149667706,114.74575,trámová,prefabrikovaný predpätý betón,24,50,99,podľa tabuliek,Kanál,1963,Nezistený,1.0,16.45,,7.8,6.4,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A10100,3823A02500,272205,393,Nezistený,0.994,2,Košice,4,4,4,4,4,4,4,4,5,5,5,5,
M1568,cesta III. triedy,3329,Dilatačný celok,Most cez miestný potok v obci Turňa nad Bodvou,M1568.01,2,48.597983169,20.873729203,179.917249,dosková,prefabrikovaný železobetón,26,70,265,podľa tabuliek,Vodný tok,1960,Nezistený,1.0,5.0,,12.0,9.6,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A01800,3741A02500,4947,342,Nezistený,3.417,12,Košice,3,3,3,3,3,3,3,3,3,3,4,4,2596.0
M7100,cesta III. triedy,3329,Dilatačný celok,Most cez potok Háj v obci Turňa nad Bodvou,M7100.01,3,48.601338983,20.878605647,183.607,dosková,prefabrikovaný železobetón,54,127,384,podľa tabuliek,Vodný tok,1959,Nezistený,1.0,6.9,,10.5,9.1,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A10400,3741A03300,451262,16,Nezistený,3.941,15,Košice,3,3,3,3,3,3,3,3,3,3,4,4,2596.0
M5854,cesta III. triedy,3799,Dilatačný celok,Mosty cez potok Slaný pred obcou Baškovce,M5854.01,1,48.774259212,22.201606037,153.33275,dosková,prefabrikovaný železobetón,39,105,347,podľa tabuliek,Vodný tok,1963,Nezistený,1.0,6.0,,7.5,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A10400,3823A10500,272208,764,Nezistený,2.61,3,Košice,3,3,3,3,3,3,3,3,3,3,3,6,1456.0
M3215,cesta III. triedy,3800,Dilatačný celok,Most cez Sobranecký potok v obci Horňa,M3215.01,1,48.757282683,22.200780835,140.53775,dosková,prefabrikovaný predpätý betón,26,78,269,podľa tabuliek,Vodný tok,1968,Nezistený,1.0,12.7,,9.0,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A11000,3823A11100,272214,26,Nezistený,1.29,3,Košice,3,3,3,3,3,3,3,3,3,3,3,4,
M5289,cesta III. triedy,3801,Dilatačný celok,Most cez Tibavský potok pred obcou Vojnatina,M5289.01,1,48.737126168,22.214890406,122.6955,dosková,prefabrikovaný železobetón,32,67,345,odhadom,Vodný tok,1952,Nezistený,1.0,5.0,,9.0,8.0,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A01000,3823A13900,2365,387,0.472,0.387,1,Košice,2,2,2,2,2,2,2,2,2,2,2,4,851.0
M6261,cesta III. triedy,3801,Dilatačný celok,Most cez potok Breznický pred obcou Vojnatina,M6261.01,2,48.735786895,22.221621708,124.2255,dosková,monolitický železobetón,26,31,160,podľa tabuliek,Vodný tok,1951,Nezistený,1.0,6.0,,7.0,6.3,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A01000,3823A13900,2365,904,0.989,0.904,1,Košice,2,2,2,2,2,2,2,2,2,2,2,4,851.0
M3625,cesta III. triedy,3801,Dilatačný celok,Most cez porubský potok v obci Porúbka,M3625.01,3,48.728414895,22.258461063,158.59725,dosková,prefabrikovaný železobetón,36,77,312,podľa tabuliek,Vodný tok,1987,Nezistený,1.0,6.55,,10.15,8.15,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A14700,3823A02100,272251,137,4.053,4.042,10,Košice,2,2,2,2,2,2,2,2,2,2,2,6,851.0
M213,cesta III. triedy,3801,Dilatačný celok,Most cez potok v obci Koromľa,M213.01,4,48.716476924,22.29637629,288.199999,dosková,monolitický železobetón,26,43,378,podľa tabuliek,Vodný tok,1960,Nezistený,1.0,2.5,,5.55,4.85,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A15700,3823A16001,272261,3,7.687,7.615,18,Košice,2,2,2,2,2,2,2,2,2,2,2,6,851.0
M295,cesta III. triedy,3801,Dilatačný celok,Most cez potok pred obcou Petrovce pri Sobranciach,M295.01,5,48.711934206,22.315780596,325.198999,dosková,monolitický železobetón,26,46,294,podľa tabuliek,Vodný tok,1959,Nezistený,1.0,5.0,,7.5,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A15700,3823A16001,272261,1732,9.462,9.344,18,Košice,3,3,3,3,3,3,3,3,3,3,3,5,851.0
M5815,cesta III. triedy,3802,Dilatačný celok,Most cez Krahovský potok v obci Priekopa,M5815.01,1,48.748253043,22.267610622,252.032,dosková,prefabrikovaný železobetón,26,43,378,podľa tabuliek,Vodný tok,1968,Nezistený,1.0,3.4,,7.5,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,lúč,3823A14401,3823A14402,272248,30,3.265,3.147,2,Košice,2,2,2,2,2,2,2,2,2,2,2,4,
M4797,cesta III. triedy,3803,Dilatačný celok,Most cez potok Torozkov pred obcou Sejkov,M4797.01,1,48.683241134,22.228912775,111.9985,dosková,monolitický železobetón,15,34,235,podľa tabuliek,Vodný tok,1955,Nezistený,1.0,5.0,,6.7,6.0,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A16600,3823A16700,272270,186,Nezistený,1.014,2,Košice,4,4,4,4,4,4,4,4,4,4,4,4,521.0
M4953,cesta III. triedy,3805,Dilatačný celok,Most cez Hlboký potok pred obcou Nižné Nemecké,M4953.01,2,48.650474278,22.252458157,115.440499,dosková,prefabrikovaný železobetón,40,102,272,podľa tabuliek,Vodný tok,1963,Nezistený,1.0,9.0,,7.5,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A00500,3841A07702,3080,1538,1.594,1.538,1,Košice,4,4,4,4,4,4,4,4,4,4,4,6,
M687,cesta III. triedy,3805,Dilatačný celok,Most cez Jenkovský potok v obci Nižné Nemecké,M687.01,3,48.650277991,22.236639112,111.519499,dosková,prefabrikovaný železobetón,47,78,340,podľa tabuliek,Vodný tok,1964,Nezistený,1.0,9.0,,8.0,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A07701,3841A03400,272294,656,3.283,3.227,3,Košice,2,2,2,2,2,2,2,2,2,2,2,6,
M7184,cesta III. triedy,3023,Dilatačný celok,Most cez rieku Slaná v obci Plešivec,M7184.01,1,48.549400558,20.404957062,218.810249,trámová,prefabrikovaný predpätý betón,32,80,196,projektovaná,Vodný tok,1998,Nezistený,1.0,28.95,,9.6,7.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A00900,3732A22900,4565,20,Nezistený,0.02,1,Košice,2,2,2,2,2,2,2,2,3,3,4,4,
M3283,cesta III. triedy,3331,Dilatačný celok,Most cez rieku Torysu v obci Beniakovce,M3283.01,1,48.769907629,21.31913629,200.50075,trámová,prefabrikovaný predpätý betón,32,80,196,projektovaná,Vodný tok,2000,Nezistený,3.0,56.2,,7.5,7.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A02700,3724A03200,5453,1000,Nezistený,1,1,Košice,1,1,1,1,1,1,1,1,1,1,4,4,
M7217,cesta III. triedy,3026,Dilatačný celok,Most cez Čremošný potok v obci Lipovník,M7217.01,1,48.631712158,20.616162658,334.484249,dosková,prefabrikovaný predpätý betón,26,63,309,podľa tabuliek,Vodný tok,1971,Nezistený,1.0,12.1,,8.9,6.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A05303,3732A15200,357956,210,Nezistený,0.244,3,Košice,3,3,3,3,3,3,3,3,3,3,3,4,
M4780,cesta III. triedy,3026,Dilatačný celok,Most cez potok v obci Lipovník,M4780.01,2,48.631386485,20.616672527,333.9835,klenbová,kameň,8,40,179,odhadom,Vodný tok,1900,Nezistený,1.0,3.0,,6.0,6.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A05303,3732A15200,357956,277,Nezistený,0.311,3,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M2147,cesta III. triedy,3026,Dilatačný celok,Most cez občasný potok pri obci Lipovník,M2147.01,3,48.628693556,20.621192909,352.368499,dosková,monolitický železobetón,26,40,350,podľa tabuliek,Vodný tok,1936,Nezistený,1.0,2.1,,6.5,6.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A15400,3732A05400,324365,11,Nezistený,0.771,6,Košice,3,3,3,3,3,3,3,3,3,3,3,4,
M2090,cesta III. triedy,3333,Dilatačný celok,Most cez miestny potok v obci Dvorníky,M2090.01,1,48.602634795,20.8392421,211.927249,dosková,monolitický železobetón,18,25,187,podľa tabuliek,Vodný tok,1941,Nezistený,1.0,4.0,,4.4,4.4,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A03503,3741A15301,451499,8,Nezistený,0.045,2,Košice,4,4,4,4,4,4,4,4,4,4,6,6,
M5431,cesta III. triedy,3027,Dilatačný celok,Most cez občasný potok pri obci Nadabula,M5431.01,1,48.6820947,20.522552435,319.754499,klenbová,kameň,48,120,356,podľa tabuliek,Vodný tok,1900,Nezistený,1.0,3.2,,7.5,7.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3714A14800,3732A33900,325840,22,Nezistený,0.111,2,Košice,4,4,4,4,4,4,4,4,3,3,3,3,2156.0
M5321,cesta III. triedy,3028,Dilatačný celok,Most cez rieku Slaná v obci Nadabula,M5321.01,2,48.680095478,20.518578199,297.70375,dosková,prefabrikovaný predpätý betón,26,77,226,podľa tabuliek,Vodný tok,1964,Nezistený,1.0,15.69,,10.69,8.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3714A00300,3714A07400,4509,314,Nezistený,0.314,1,Košice,3,3,3,3,3,3,3,4,4,4,4,4,2156.0
M5204,cesta III. triedy,3030,Dilatačný celok,Most cez Kobeliarovský potok v obci Nižná Slaná,M5204.01,1,48.725808594,20.405591584,367.047999,dosková,monolitický železobetón,21,32,280,podľa tabuliek,Vodný tok,1948,Nezistený,1.0,3.3,,6.5,6.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3714A14300,3714A14400,325804,33,Nezistený,0.806,4,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M6292,cesta III. triedy,3030,Dilatačný celok,Most cez Kobeliarovský potok v obci Kobeliarovo,M6292.01,2,48.743117651,20.374991181,455.87025,dosková,prefabrikovaný železobetón,18,46,114,odhadom,Vodný tok,1957,Nezistený,1.0,4.8,,6.5,6.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3714A15700,3714A14600,1289611,948,Nezistený,4.011,7,Košice,4,4,4,4,4,4,4,5,5,5,5,5,
M5486,cesta III. triedy,3031,Dilatačný celok,Most cez rieku Slaná v obci Nižná Slaná (závod),M5486.01,1,48.739712896,20.417627156,366.342999,dosková,prefabrikovaný predpätý betón,38,114,245,podľa tabuliek,Vodný tok,1978,Nezistený,1.0,16.8,,13.2,8.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3714A08200,3714A03200,324489,14,Nezistený,0.136,2,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M1065,cesta III. triedy,3032,Dilatačný celok,Most cez rieku Slaná za obcou Vlachovo,M1065.01,1,48.797817738,20.389451145,423.463749,dosková,prefabrikovaný predpätý betón,38,98,213,podľa tabuliek,Vodný tok,1978,Nezistený,1.0,16.4,,9.45,7.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3714A00700,3714A10600,6422,8,Nezistený,0.008,1,Košice,4,4,4,4,4,4,4,3,3,3,3,5,
M1765,cesta III. triedy,3033,Dilatačný celok,Most cez Dobšinský potok v osade Zábava - Píla,M1765.01,2,48.799793991,20.385068153,421.053249,dosková,prefabrikovaný predpätý betón,26,57,302,podľa tabuliek,Vodný tok,1967,Nezistený,1.0,12.0,,8.8,7.8,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3714A00800,3714A08100,4799,121,Nezistený,0.121,1,Košice,3,3,3,3,3,3,3,4,4,4,4,4,672.0
M3897,cesta III. triedy,3033,Dilatačný celok,Most cez potok v obci Vyšná Slaná,M3897.01,3,48.786947111,20.321401399,487.709499,dosková,monolitický železobetón,21,32,280,podľa tabuliek,Vodný tok,1940,Nezistený,1.0,3.0,,8.0,8.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3713A10200,3713A10300,324487,2,Nezistený,5.142,3,Košice,4,4,4,4,4,4,4,4,4,4,4,5,672.0
M3722,cesta III. triedy,3033,Dilatačný celok,Most cez rieku Slaná pred obcou Rejdová,M3722.01,4,48.793277068,20.29299029,532.774999,dosková,prefabrikovaný železobetón,22,50,233,podľa tabuliek,Vodný tok,1967,Nezistený,1.0,6.75,,8.6,7.6,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3713A07100,3713A14200,324317,37,Nezistený,7.505,9,Košice,4,4,4,4,4,4,4,4,4,4,4,5,
M1528,cesta III. triedy,3034,Dilatačný celok,Most cez Dobšinský potok v obci Dobšiná,M1528.01,1,48.815313911,20.383325949,443.40025,dosková,prefabrikovaný železobetón,46,85,378,podľa tabuliek,Vodný tok,1960,Nezistený,1.0,8.0,,9.1,6.6,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3714A00900,3714A15400,4797,23,Nezistený,0.023,1,Košice,3,3,3,3,3,3,3,4,4,4,4,5,
M1621,cesta III. triedy,3035,Dilatačný celok,Most cez rieku Hnilec v obci Stratená,M1621.01,1,48.870770232,20.341409123,796.8885,trámová,monolitický železobetón,15,39,73,odhadom,Vodný tok,1948,Nezistený,1.0,12.0,,6.4,4.8,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3712A02500,3712A27100,4772,46,Nezistený,0.046,1,Košice,6,6,6,2,2,2,2,3,3,3,3,4,
M6699,cesta III. triedy,3036,Dilatačný celok,Most cez potok Hnilec - na stanicu ľad. Jaskyňa,M6699.01,1,48.874451791,20.296753224,849.0635,trámová,monolitický železobetón,14,48,92,odhadom,Vodný tok,1943,Nezistený,1.0,9.0,,6.2,5.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3711A00300,3711A01300,4147,56,Nezistený,0.056,1,Košice,4,4,4,4,4,4,4,4,4,4,4,5,
M6531,cesta III. triedy,3440,Dilatačný celok,Most cez potok Jedlovec pred obcou Opina,M6531.01,22,48.859550187,21.431210684,363.915999,trámová,monolitický železobetón,14,20,123,odhadom,Vodný tok,1930,Nezistený,1.0,5.2,,7.3,5.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3811B00300,3811A14700,982987,1778,Nezistený,27.723,81,Košice,4,4,4,4,4,4,4,4,4,4,5,5,648.0
M462,cesta III. triedy,3440,Dilatačný celok,Most cez miestny potok v obci Opiná,M462.01,23,48.854070436,21.427444129,365.77125,dosková,monolitický železobetón,18,45,210,odhadom,Vodný tok,1934,Nezistený,1.0,3.5,,4.8,4.8,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3811A14700,3811A14800,452525,49,Nezistený,28.519,82,Košice,4,4,4,4,4,4,4,4,4,4,4,4,648.0
M6237,cesta III. triedy,3440,Dilatačný celok,Most cez miestny potok v obci Opiná,M6237.01,24,48.852100084,21.427572079,364.55925,dosková,prefabrikovaný železobetón,34,101,368,podľa tabuliek,Vodný tok,1958,Nezistený,1.0,5.0,,7.5,6.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3811A01700,3811A15200,6085,168,Nezistený,28.735,84,Košice,3,3,3,3,3,3,3,3,3,3,5,5,648.0
M1739,cesta III. triedy,3440,Dilatačný celok,Most cez rieku Olšavu za obcou Opiná,M1739.01,25,48.842200633,21.420510974,326.084,dosková,prefabrikovaný predpätý betón,26,75,232,podľa tabuliek,Vodný tok,1969,Nezistený,1.0,12.6,,7.5,6.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3813A01700,3813A01800,6086,23,Nezistený,29.969,86,Košice,3,3,3,3,3,3,3,3,3,3,5,5,648.0
M1307,cesta III. triedy,3440,Dilatačný celok,Most cez potok za obcou Opina,M1307.01,26,48.837504541,21.419704573,321.648499,dosková,monolitický železobetón,26,40,350,podľa tabuliek,Vodný tok,1946,Nezistený,1.0,3.3,,6.2,6.2,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3813A01700,3813A01800,6086,558,Nezistený,30.504,86,Košice,3,3,3,3,3,3,3,3,3,3,6,6,648.0
M753,cesta III. triedy,3440,Dilatačný celok,Most cez potok za obcou Kecerovské Pekľany,M753.01,28,48.807895605,21.400910203,315.878249,dosková,prefabrikovaný železobetón,47,114,386,podľa tabuliek,Vodný tok,1959,Nezistený,1.0,3.8,,8.6,7.4,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3813A29200,3813A14400,1315129,1326,Nezistený,34.807,94,Košice,3,3,3,3,3,3,3,3,3,3,6,6,973.0
M2558,cesta III. triedy,3440,Dilatačný celok,Most cez zrážkový potok v obci Čižatice,M2558.01,29,48.798543812,21.391588854,282.975,dosková,prefabrikovaný železobetón,27,86,311,podľa tabuliek,Vodný tok,1959,Nezistený,1.0,2.8,,10.0,7.6,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3813A14500,3813A14700,452561,15,Nezistený,36.253,96,Košice,2,2,2,2,2,2,2,2,2,2,6,6,973.0
M2766,cesta III. triedy,3440,Dilatačný celok,Most cez miestny potok v obci Čižatice,M2766.01,30,48.793554905,21.394697883,288.642749,dosková,prefabrikovaný železobetón,30,98,325,podľa tabuliek,Vodný tok,1959,Nezistený,1.0,2.6,,9.6,7.2,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3813A14700,3813A14800,452563,255,Nezistený,36.866,97,Košice,2,2,2,2,2,2,2,2,2,2,5,5,973.0
M2374,cesta III. triedy,3440,Dilatačný celok,Most cez potok Trstianka za obcou Čižatice,M2374.01,31,48.784018528,21.39279834,267.440749,trámová,prefabrikovaný železobetón,32,80,196,projektovaná,Vodný tok,2001,Nezistený,1.0,7.54,,7.6,7.6,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3813A14800,3813A29100,452564,1084,Nezistený,37.965,98,Košice,1,1,1,1,1,1,1,1,1,1,5,5,973.0
M3760,cesta III. triedy,3440,Dilatačný celok,Most cez potok Oslaž pred obcou Rozhanovce,M3760.01,32,48.762397687,21.358037946,217.883,dosková,monolitický železobetón,26,36,210,odhadom,Vodný tok,1936,Nezistený,1.0,4.2,,9.0,,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3813A14800,3813A29100,452564,5118,Nezistený,41.999,98,Košice,3,3,3,3,3,3,3,3,3,3,6,6,973.0
M1601,cesta III. triedy,3335,Dilatačný celok,Most cez potok Trstianka za obcou Bunetice,M1601.01,1,48.863519213,21.386066823,402.1475,dosková,prefabrikovaný železobetón,39,103,346,podľa tabuliek,Vodný tok,1963,Nezistený,1.0,3.7,,7.5,6.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3811A14900,3811B00200,452529,834,Nezistený,4.722,4,Košice,3,3,3,3,3,3,3,3,3,3,6,6,697.0
M4047,cesta III. triedy,3336,Dilatačný celok,Most cez rieku Torysu v obci Ploské,M4047.01,2,48.813280639,21.315929131,202.54825,trámová,prefabrikovaný predpätý betón,18,44,76,podľa tabuliek,Vodný tok,1974,Nezistený,3.0,56.4,,9.7,7.3,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A96500,3724A03102,1315099,68,Nezistený,1.264,7,Košice,5,5,5,5,5,5,5,5,5,5,6,6,
M7173,cesta III. triedy,3446,Dilatačný celok,Most cez rieku Olšavu v obci Opina,M7173.01,5,48.862740238,21.421430114,356.87225,dosková,monolitický železobetón,20,90,378,statický výpočet,Vodný tok,1960,Nezistený,1.0,9.0,,7.5,7.0,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3811B00900,3811A01700,1030097,1211,Nezistený,18.966,36,Košice,5,5,5,5,5,5,5,5,5,5,5,5,
M1654,cesta III. triedy,3446,Dilatačný celok,Most cez rieku Olšavu v obci Opina,M1654.01,6,48.854122931,21.422843939,347.2495,trámová,prefabrikovaný predpätý betón,30,69,171,podľa tabuliek,Vodný tok,1964,Nezistený,1.0,10.65,,8.9,7.3,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3811B00900,3811A01700,1030097,2246,Nezistený,20.001,36,Košice,3,3,3,3,3,3,3,3,4,4,5,5,
M4214,cesta III. triedy,3337,Dilatačný celok,Most cez jarok pred obcou Malá Vieska,M4214.01,1,48.804976832,21.253153093,230.884,dosková,monolitický železobetón,26,40,350,podľa tabuliek,Vodný tok,1946,Nezistený,1.0,3.0,,6.0,,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A27300,3724A95200,452487,1715,Nezistený,3.81,3,Košice,3,3,3,3,3,3,4,4,4,4,5,5,
M3938,cesta III. triedy,3338,Dilatačný celok,Most cez miestny potok v obci Tepličany,M3938.01,2,48.796546279,21.257222852,226.98625,dosková,prefabrikovaný železobetón,42,96,420,podľa tabuliek,Vodný tok,1966,Nezistený,1.0,5.0,,7.5,6.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A20800,3724A05300,452422,297,Nezistený,1.029,5,Košice,3,3,3,3,3,3,3,3,3,3,4,4,
